timestamp,x,y,mouse_click,active_window_title
2023-10-06 11:55:22.360030,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.375564,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.390799,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.406502,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.422144,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.437801,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.453614,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.469134,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.485013,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.501240,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.516496,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.532035,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.547620,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.562769,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.578565,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.594041,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.609734,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.624917,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.640668,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.655818,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.671092,1919,0,,Anaconda Powershell Prompt
2023-10-06 11:55:22.687014,1919,1,,Anaconda Powershell Prompt
2023-10-06 11:55:22.702460,2548,29,,Anaconda Powershell Prompt
2023-10-06 11:55:22.717900,2596,38,,Anaconda Powershell Prompt
2023-10-06 11:55:22.733914,2756,84,,Anaconda Powershell Prompt
2023-10-06 11:55:22.749704,2861,118,,Anaconda Powershell Prompt
2023-10-06 11:55:22.765696,2935,146,,Anaconda Powershell Prompt
2023-10-06 11:55:22.782171,2995,178,,Anaconda Powershell Prompt
2023-10-06 11:55:22.797195,3055,216,,Anaconda Powershell Prompt
2023-10-06 11:55:22.812465,3100,246,,Anaconda Powershell Prompt
2023-10-06 11:55:22.827840,3135,274,,Anaconda Powershell Prompt
2023-10-06 11:55:22.843046,3168,295,,Anaconda Powershell Prompt
2023-10-06 11:55:22.859059,3216,321,,Anaconda Powershell Prompt
2023-10-06 11:55:22.874769,3264,343,,Anaconda Powershell Prompt
2023-10-06 11:55:22.889719,3303,354,,Anaconda Powershell Prompt
2023-10-06 11:55:22.905519,3358,363,,Anaconda Powershell Prompt
2023-10-06 11:55:22.920759,3394,366,,Anaconda Powershell Prompt
2023-10-06 11:55:22.936984,3433,370,,Anaconda Powershell Prompt
2023-10-06 11:55:22.952690,3483,370,,Anaconda Powershell Prompt
2023-10-06 11:55:22.968623,3525,370,,Anaconda Powershell Prompt
2023-10-06 11:55:22.983645,3559,365,,Anaconda Powershell Prompt
2023-10-06 11:55:22.998891,3590,355,,Anaconda Powershell Prompt
2023-10-06 11:55:23.014818,3626,340,,Anaconda Powershell Prompt
2023-10-06 11:55:23.030637,3661,319,,Anaconda Powershell Prompt
2023-10-06 11:55:23.045793,3695,294,,Anaconda Powershell Prompt
2023-10-06 11:55:23.061062,3719,269,,Anaconda Powershell Prompt
2023-10-06 11:55:23.077171,3748,234,,Anaconda Powershell Prompt
2023-10-06 11:55:23.092733,3773,199,,Anaconda Powershell Prompt
2023-10-06 11:55:23.108371,3799,166,,Anaconda Powershell Prompt
2023-10-06 11:55:23.123818,3818,144,,Anaconda Powershell Prompt
2023-10-06 11:55:23.139368,3835,123,,Anaconda Powershell Prompt
2023-10-06 11:55:23.154852,3855,105,,Anaconda Powershell Prompt
2023-10-06 11:55:23.170367,3880,90,,Anaconda Powershell Prompt
2023-10-06 11:55:23.186128,3909,75,,Anaconda Powershell Prompt
2023-10-06 11:55:23.201741,3945,60,,Anaconda Powershell Prompt
2023-10-06 11:55:23.217720,4003,43,,Anaconda Powershell Prompt
2023-10-06 11:55:23.233523,4060,30,,Anaconda Powershell Prompt
2023-10-06 11:55:23.248761,4128,20,,Anaconda Powershell Prompt
2023-10-06 11:55:23.264152,4181,16,,Anaconda Powershell Prompt
2023-10-06 11:55:23.279573,4233,16,,Anaconda Powershell Prompt
2023-10-06 11:55:23.295275,4286,20,,Anaconda Powershell Prompt
2023-10-06 11:55:23.311242,4333,30,,Anaconda Powershell Prompt
2023-10-06 11:55:23.326699,4381,48,,Anaconda Powershell Prompt
2023-10-06 11:55:23.342363,4449,79,,Anaconda Powershell Prompt
2023-10-06 11:55:23.358148,4511,109,,Anaconda Powershell Prompt
2023-10-06 11:55:23.373490,4588,153,,Anaconda Powershell Prompt
2023-10-06 11:55:23.388601,4655,196,,Anaconda Powershell Prompt
2023-10-06 11:55:23.404185,4709,240,,Anaconda Powershell Prompt
2023-10-06 11:55:23.419741,4743,278,,Anaconda Powershell Prompt
2023-10-06 11:55:23.434956,4774,325,,Anaconda Powershell Prompt
2023-10-06 11:55:23.450122,4788,359,,Anaconda Powershell Prompt
2023-10-06 11:55:23.465907,4799,425,,Anaconda Powershell Prompt
2023-10-06 11:55:23.481318,4799,469,,Anaconda Powershell Prompt
2023-10-06 11:55:23.496738,4799,525,,Anaconda Powershell Prompt
2023-10-06 11:55:23.511655,4799,579,,Anaconda Powershell Prompt
2023-10-06 11:55:23.527654,4799,623,,Anaconda Powershell Prompt
2023-10-06 11:55:23.543445,4799,659,,Anaconda Powershell Prompt
2023-10-06 11:55:23.559230,4799,689,,Anaconda Powershell Prompt
2023-10-06 11:55:23.575347,4798,718,,Anaconda Powershell Prompt
2023-10-06 11:55:23.590887,4794,743,,Anaconda Powershell Prompt
2023-10-06 11:55:23.606900,4786,763,,Anaconda Powershell Prompt
2023-10-06 11:55:23.622423,4773,783,,Anaconda Powershell Prompt
2023-10-06 11:55:23.637630,4759,798,,Anaconda Powershell Prompt
2023-10-06 11:55:23.653411,4736,816,,Anaconda Powershell Prompt
2023-10-06 11:55:23.669144,4706,835,,Anaconda Powershell Prompt
2023-10-06 11:55:23.684503,4665,856,,Anaconda Powershell Prompt
2023-10-06 11:55:23.699531,4624,871,,Anaconda Powershell Prompt
2023-10-06 11:55:23.715259,4578,884,,Anaconda Powershell Prompt
2023-10-06 11:55:23.730810,4538,890,,Anaconda Powershell Prompt
2023-10-06 11:55:23.746410,4503,890,,Anaconda Powershell Prompt
2023-10-06 11:55:23.762518,4460,881,,Anaconda Powershell Prompt
2023-10-06 11:55:23.778210,4415,866,,Anaconda Powershell Prompt
2023-10-06 11:55:23.794250,4351,840,,Anaconda Powershell Prompt
2023-10-06 11:55:23.809121,4306,820,,Anaconda Powershell Prompt
2023-10-06 11:55:23.824674,4260,791,,Anaconda Powershell Prompt
2023-10-06 11:55:23.840203,4209,756,,Anaconda Powershell Prompt
2023-10-06 11:55:23.855824,4140,708,,Anaconda Powershell Prompt
2023-10-06 11:55:23.870866,4081,663,,Anaconda Powershell Prompt
2023-10-06 11:55:23.886298,4014,609,,Anaconda Powershell Prompt
2023-10-06 11:55:23.901606,3954,554,,Anaconda Powershell Prompt
2023-10-06 11:55:23.917526,3891,498,,Anaconda Powershell Prompt
2023-10-06 11:55:23.933369,3821,435,,Anaconda Powershell Prompt
2023-10-06 11:55:23.948802,3755,386,,Anaconda Powershell Prompt
2023-10-06 11:55:23.963997,3700,358,,Anaconda Powershell Prompt
2023-10-06 11:55:23.979110,3638,336,,Anaconda Powershell Prompt
2023-10-06 11:55:23.994692,3560,318,,Anaconda Powershell Prompt
2023-10-06 11:55:24.010511,3513,313,,Anaconda Powershell Prompt
2023-10-06 11:55:24.025828,3465,313,,Anaconda Powershell Prompt
2023-10-06 11:55:24.040901,3441,313,,Anaconda Powershell Prompt
2023-10-06 11:55:24.056214,3411,321,,Anaconda Powershell Prompt
2023-10-06 11:55:24.071392,3389,330,,Anaconda Powershell Prompt
2023-10-06 11:55:24.087015,3363,346,,Anaconda Powershell Prompt
2023-10-06 11:55:24.102491,3339,361,,Anaconda Powershell Prompt
2023-10-06 11:55:24.118568,3315,378,,Anaconda Powershell Prompt
2023-10-06 11:55:24.133730,3285,396,,Anaconda Powershell Prompt
2023-10-06 11:55:24.149049,3260,416,,Anaconda Powershell Prompt
2023-10-06 11:55:24.164624,3226,440,,Anaconda Powershell Prompt
2023-10-06 11:55:24.180543,3194,463,,Anaconda Powershell Prompt
2023-10-06 11:55:24.196227,3143,488,,Anaconda Powershell Prompt
2023-10-06 11:55:24.211813,3059,519,,Anaconda Powershell Prompt
2023-10-06 11:55:24.227512,2979,549,,Anaconda Powershell Prompt
2023-10-06 11:55:24.243168,2884,579,,Anaconda Powershell Prompt
2023-10-06 11:55:24.258705,2793,603,,Anaconda Powershell Prompt
2023-10-06 11:55:24.274508,2643,634,,Anaconda Powershell Prompt
2023-10-06 11:55:24.290260,2403,675,,Anaconda Powershell Prompt
2023-10-06 11:55:24.305516,1853,552,,Anaconda Powershell Prompt
2023-10-06 11:55:24.321150,1698,573,,Anaconda Powershell Prompt
2023-10-06 11:55:24.336948,1551,583,,Anaconda Powershell Prompt
2023-10-06 11:55:24.352162,1439,583,,Anaconda Powershell Prompt
2023-10-06 11:55:24.367289,1308,574,,Anaconda Powershell Prompt
2023-10-06 11:55:24.382868,1192,553,,Anaconda Powershell Prompt
2023-10-06 11:55:24.398346,1093,521,,Anaconda Powershell Prompt
2023-10-06 11:55:24.414076,1015,472,,Anaconda Powershell Prompt
2023-10-06 11:55:24.429416,986,445,,Anaconda Powershell Prompt
2023-10-06 11:55:24.444352,963,416,,Anaconda Powershell Prompt
2023-10-06 11:55:24.459751,939,381,,Anaconda Powershell Prompt
2023-10-06 11:55:24.476037,922,356,,Anaconda Powershell Prompt
2023-10-06 11:55:24.490892,911,341,,Anaconda Powershell Prompt
2023-10-06 11:55:24.506210,901,327,,Anaconda Powershell Prompt
2023-10-06 11:55:24.521856,895,320,,Anaconda Powershell Prompt
2023-10-06 11:55:24.537911,891,316,,Anaconda Powershell Prompt
2023-10-06 11:55:24.553742,887,311,,Anaconda Powershell Prompt
2023-10-06 11:55:24.569566,877,304,,Anaconda Powershell Prompt
2023-10-06 11:55:24.585079,863,296,,Anaconda Powershell Prompt
2023-10-06 11:55:24.600549,837,283,,Anaconda Powershell Prompt
2023-10-06 11:55:24.615845,825,277,,Anaconda Powershell Prompt
2023-10-06 11:55:24.631436,807,266,,Anaconda Powershell Prompt
2023-10-06 11:55:24.646712,787,254,,Anaconda Powershell Prompt
2023-10-06 11:55:24.661740,759,238,,Anaconda Powershell Prompt
2023-10-06 11:55:24.677266,730,224,,Anaconda Powershell Prompt
2023-10-06 11:55:24.692330,691,209,,Anaconda Powershell Prompt
2023-10-06 11:55:24.708152,656,200,,Anaconda Powershell Prompt
2023-10-06 11:55:24.724029,598,191,,Anaconda Powershell Prompt
2023-10-06 11:55:24.739334,572,187,,Anaconda Powershell Prompt
2023-10-06 11:55:24.754338,536,182,,Anaconda Powershell Prompt
2023-10-06 11:55:24.770255,509,177,,Anaconda Powershell Prompt
2023-10-06 11:55:24.785586,481,171,,Anaconda Powershell Prompt
2023-10-06 11:55:24.801195,458,167,,Anaconda Powershell Prompt
2023-10-06 11:55:24.816542,438,167,,Anaconda Powershell Prompt
2023-10-06 11:55:24.831237,427,167,,Anaconda Powershell Prompt
2023-10-06 11:55:24.847125,421,169,,Anaconda Powershell Prompt
2023-10-06 11:55:24.862812,419,171,,Anaconda Powershell Prompt
2023-10-06 11:55:24.878136,416,173,,Anaconda Powershell Prompt
2023-10-06 11:55:24.893539,410,177,,Anaconda Powershell Prompt
2023-10-06 11:55:24.909569,402,184,,Anaconda Powershell Prompt
2023-10-06 11:55:24.925611,387,200,,Anaconda Powershell Prompt
2023-10-06 11:55:24.941098,368,220,,Anaconda Powershell Prompt
2023-10-06 11:55:24.956307,351,242,,Anaconda Powershell Prompt
2023-10-06 11:55:24.971431,338,257,,Anaconda Powershell Prompt
2023-10-06 11:55:24.986550,326,271,,Anaconda Powershell Prompt
2023-10-06 11:55:25.001995,315,282,,Anaconda Powershell Prompt
2023-10-06 11:55:25.017951,309,288,,Anaconda Powershell Prompt
2023-10-06 11:55:25.033458,307,291,,Anaconda Powershell Prompt
2023-10-06 11:55:25.048333,307,292,,Anaconda Powershell Prompt
2023-10-06 11:55:25.064100,307,292,,Anaconda Powershell Prompt
2023-10-06 11:55:25.080311,307,292,,Anaconda Powershell Prompt
2023-10-06 11:55:25.095299,307,292,,Anaconda Powershell Prompt
2023-10-06 11:55:25.110557,307,292,,Anaconda Powershell Prompt
2023-10-06 11:55:25.126202,307,292,,Anaconda Powershell Prompt
2023-10-06 11:55:25.141857,307,292,,Anaconda Powershell Prompt
2023-10-06 11:55:25.156999,307,292,,Anaconda Powershell Prompt
2023-10-06 11:55:25.173022,307,292,,Anaconda Powershell Prompt
2023-10-06 11:55:25.188832,307,293,,Anaconda Powershell Prompt
2023-10-06 11:55:25.204028,307,293,,Anaconda Powershell Prompt
2023-10-06 11:55:25.219327,305,296,,Anaconda Powershell Prompt
2023-10-06 11:55:25.235508,300,303,,Anaconda Powershell Prompt
2023-10-06 11:55:25.250837,295,310,,Anaconda Powershell Prompt
2023-10-06 11:55:25.266188,292,315,,Anaconda Powershell Prompt
2023-10-06 11:55:25.281506,287,321,,Anaconda Powershell Prompt
2023-10-06 11:55:25.296422,286,324,,New Tab - Google Chrome
2023-10-06 11:55:25.311717,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.327173,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.342267,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.357818,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.374195,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.390236,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.405949,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.421891,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.438428,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.453953,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.469856,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.485174,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.500823,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.516907,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.532076,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.547048,285,325,,New Tab - Google Chrome
2023-10-06 11:55:25.563003,285,326,,New Tab - Google Chrome
2023-10-06 11:55:25.578530,282,340,,New Tab - Google Chrome
2023-10-06 11:55:25.593844,281,346,,New Tab - Google Chrome
2023-10-06 11:55:25.609532,280,357,,New Tab - Google Chrome
2023-10-06 11:55:25.625719,280,370,,New Tab - Google Chrome
2023-10-06 11:55:25.641281,280,387,,New Tab - Google Chrome
2023-10-06 11:55:25.657294,283,401,,New Tab - Google Chrome
2023-10-06 11:55:25.673376,290,425,,New Tab - Google Chrome
2023-10-06 11:55:25.688530,298,443,,New Tab - Google Chrome
2023-10-06 11:55:25.703819,304,467,,New Tab - Google Chrome
2023-10-06 11:55:25.719532,320,497,,New Tab - Google Chrome
2023-10-06 11:55:25.734831,339,529,,New Tab - Google Chrome
2023-10-06 11:55:25.749932,363,561,,New Tab - Google Chrome
2023-10-06 11:55:25.765887,387,586,,New Tab - Google Chrome
2023-10-06 11:55:25.781310,423,619,,New Tab - Google Chrome
2023-10-06 11:55:25.796944,449,638,,New Tab - Google Chrome
2023-10-06 11:55:25.812551,483,660,,New Tab - Google Chrome
2023-10-06 11:55:25.828271,508,675,,New Tab - Google Chrome
2023-10-06 11:55:25.844452,533,690,,New Tab - Google Chrome
2023-10-06 11:55:25.859947,566,709,,New Tab - Google Chrome
2023-10-06 11:55:25.875564,594,724,,New Tab - Google Chrome
2023-10-06 11:55:25.891113,629,743,,New Tab - Google Chrome
2023-10-06 11:55:25.906765,652,757,,New Tab - Google Chrome
2023-10-06 11:55:25.922289,675,773,,New Tab - Google Chrome
2023-10-06 11:55:25.938193,691,788,,New Tab - Google Chrome
2023-10-06 11:55:25.953839,702,804,,New Tab - Google Chrome
2023-10-06 11:55:25.969309,708,812,,New Tab - Google Chrome
2023-10-06 11:55:25.984543,714,820,,New Tab - Google Chrome
2023-10-06 11:55:25.999651,718,825,,New Tab - Google Chrome
2023-10-06 11:55:26.014991,721,829,,New Tab - Google Chrome
2023-10-06 11:55:26.030400,725,834,,New Tab - Google Chrome
2023-10-06 11:55:26.045629,736,846,,New Tab - Google Chrome
2023-10-06 11:55:26.060998,747,856,,New Tab - Google Chrome
2023-10-06 11:55:26.076623,760,869,,New Tab - Google Chrome
2023-10-06 11:55:26.092186,782,885,,New Tab - Google Chrome
2023-10-06 11:55:26.108112,806,896,,New Tab - Google Chrome
2023-10-06 11:55:26.124010,827,904,,New Tab - Google Chrome
2023-10-06 11:55:26.139730,860,916,,New Tab - Google Chrome
2023-10-06 11:55:26.155675,886,924,,New Tab - Google Chrome
2023-10-06 11:55:26.170841,914,935,,New Tab - Google Chrome
2023-10-06 11:55:26.186237,932,943,,New Tab - Google Chrome
2023-10-06 11:55:26.202265,957,954,,New Tab - Google Chrome
2023-10-06 11:55:26.218260,981,965,,New Tab - Google Chrome
2023-10-06 11:55:26.233613,996,973,,New Tab - Google Chrome
2023-10-06 11:55:26.249090,1008,983,,New Tab - Google Chrome
2023-10-06 11:55:26.265180,1012,987,,New Tab - Google Chrome
2023-10-06 11:55:26.280389,1015,994,,New Tab - Google Chrome
2023-10-06 11:55:26.295859,1018,1000,,New Tab - Google Chrome
2023-10-06 11:55:26.311146,1019,1005,,New Tab - Google Chrome
2023-10-06 11:55:26.326243,1020,1008,,New Tab - Google Chrome
2023-10-06 11:55:26.342111,1020,1011,,New Tab - Google Chrome
2023-10-06 11:55:26.357877,1020,1014,,New Tab - Google Chrome
2023-10-06 11:55:26.373371,1020,1017,,New Tab - Google Chrome
2023-10-06 11:55:26.388451,1019,1020,,New Tab - Google Chrome
2023-10-06 11:55:26.403628,1018,1026,,New Tab - Google Chrome
2023-10-06 11:55:26.418668,1018,1029,,New Tab - Google Chrome
2023-10-06 11:55:26.434448,1018,1034,,New Tab - Google Chrome
2023-10-06 11:55:26.449850,1016,1039,,New Tab - Google Chrome
2023-10-06 11:55:26.465911,1016,1043,,New Tab - Google Chrome
2023-10-06 11:55:26.482254,1015,1048,,New Tab - Google Chrome
2023-10-06 11:55:26.497470,1015,1051,,New Tab - Google Chrome
2023-10-06 11:55:26.512482,1014,1053,,New Tab - Google Chrome
2023-10-06 11:55:26.527679,1013,1054,,New Tab - Google Chrome
2023-10-06 11:55:26.543034,1012,1057,,New Tab - Google Chrome
2023-10-06 11:55:26.558848,1012,1057,,New Tab - Google Chrome
2023-10-06 11:55:26.574740,1012,1058,,New Tab - Google Chrome
2023-10-06 11:55:26.590562,1012,1059,,New Tab - Google Chrome
2023-10-06 11:55:26.606057,1012,1059,,New Tab - Google Chrome
2023-10-06 11:55:26.621162,1012,1059,,New Tab - Google Chrome
2023-10-06 11:55:26.636769,1012,1059,,New Tab - Google Chrome
2023-10-06 11:55:26.652724,1012,1059,,New Tab - Google Chrome
2023-10-06 11:55:26.667982,1012,1059,,New Tab - Google Chrome
2023-10-06 11:55:26.683856,1011,1060,,New Tab - Google Chrome
2023-10-06 11:55:26.699854,1010,1062,,New Tab - Google Chrome
2023-10-06 11:55:26.715213,1010,1062,,New Tab - Google Chrome
2023-10-06 11:55:26.730729,1010,1062,,New Tab - Google Chrome
2023-10-06 11:55:26.747076,1010,1062,,New Tab - Google Chrome
2023-10-06 11:55:26.763154,1010,1062,,New Tab - Google Chrome
2023-10-06 11:55:26.779161,1010,1063,,New Tab - Google Chrome
2023-10-06 11:55:26.794970,1010,1063,,New Tab - Google Chrome
2023-10-06 11:55:26.810240,1010,1063,,New Tab - Google Chrome
2023-10-06 11:55:26.825300,1010,1061,,New Tab - Google Chrome
2023-10-06 11:55:26.841391,1011,1061,,New Tab - Google Chrome
2023-10-06 11:55:26.857043,1011,1061,,New Tab - Google Chrome
2023-10-06 11:55:26.872356,1011,1061,,New Tab - Google Chrome
2023-10-06 11:55:26.888566,1011,1061,,New Tab - Google Chrome
2023-10-06 11:55:26.904426,1011,1061,,New Tab - Google Chrome
2023-10-06 11:55:26.919669,1010,1060,,New Tab - Google Chrome
2023-10-06 11:55:26.934801,1005,1059,,New Tab - Google Chrome
2023-10-06 11:55:26.950842,1000,1059,,New Tab - Google Chrome
2023-10-06 11:55:26.965999,995,1058,,New Tab - Google Chrome
2023-10-06 11:55:26.981076,991,1058,,New Tab - Google Chrome
2023-10-06 11:55:26.996698,988,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.011997,985,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.027630,984,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.043064,984,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.058439,984,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.074464,984,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.089776,984,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.105607,984,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.121154,984,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.136714,984,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.152163,984,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.167139,984,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.182982,984,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.199110,983,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.215117,977,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.230552,961,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.245927,940,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.261194,923,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.276875,906,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.292155,898,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.307698,893,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.322828,893,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.338389,893,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.354160,893,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.369185,893,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.385560,893,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.401509,893,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.417689,893,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.433225,893,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.448401,894,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.464183,900,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.479457,908,1059,,New Tab - Google Chrome
2023-10-06 11:55:27.494563,915,1060,,New Tab - Google Chrome
2023-10-06 11:55:27.509856,922,1061,,New Tab - Google Chrome
2023-10-06 11:55:27.524921,930,1062,,New Tab - Google Chrome
2023-10-06 11:55:27.540912,938,1062,,New Tab - Google Chrome
2023-10-06 11:55:27.556053,949,1063,,New Tab - Google Chrome
2023-10-06 11:55:27.570932,957,1063,,New Tab - Google Chrome
2023-10-06 11:55:27.586942,966,1063,,New Tab - Google Chrome
2023-10-06 11:55:27.602072,980,1063,,New Tab - Google Chrome
2023-10-06 11:55:27.617199,990,1063,,New Tab - Google Chrome
2023-10-06 11:55:27.632657,1000,1063,,New Tab - Google Chrome
2023-10-06 11:55:27.647799,1011,1064,,New Tab - Google Chrome
2023-10-06 11:55:27.663057,1026,1064,,New Tab - Google Chrome
2023-10-06 11:55:27.678890,1044,1064,,New Tab - Google Chrome
2023-10-06 11:55:27.694901,1070,1061,,New Tab - Google Chrome
2023-10-06 11:55:27.710698,1095,1057,,New Tab - Google Chrome
2023-10-06 11:55:27.725893,1119,1055,,New Tab - Google Chrome
2023-10-06 11:55:27.741214,1144,1052,,New Tab - Google Chrome
2023-10-06 11:55:27.756922,1167,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.772266,1184,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.788684,1209,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.804554,1227,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.820470,1243,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.836504,1255,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.852026,1258,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.867259,1261,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.882994,1263,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.898168,1265,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.913756,1266,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.929099,1266,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.945059,1266,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.961123,1266,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.976743,1266,1051,,New Tab - Google Chrome
2023-10-06 11:55:27.992224,1271,1051,,New Tab - Google Chrome
2023-10-06 11:55:28.007043,1277,1051,,New Tab - Google Chrome
2023-10-06 11:55:28.022242,1286,1052,,New Tab - Google Chrome
2023-10-06 11:55:28.037364,1293,1053,,New Tab - Google Chrome
2023-10-06 11:55:28.052493,1301,1054,,New Tab - Google Chrome
2023-10-06 11:55:28.067703,1308,1055,,New Tab - Google Chrome
2023-10-06 11:55:28.082884,1313,1057,,New Tab - Google Chrome
2023-10-06 11:55:28.097870,1317,1058,,New Tab - Google Chrome
2023-10-06 11:55:28.113417,1319,1059,,New Tab - Google Chrome
2023-10-06 11:55:28.129179,1320,1059,,New Tab - Google Chrome
2023-10-06 11:55:28.145007,1320,1059,,New Tab - Google Chrome
2023-10-06 11:55:28.161147,1321,1059,,New Tab - Google Chrome
2023-10-06 11:55:28.176332,1322,1060,,New Tab - Google Chrome
2023-10-06 11:55:28.192123,1322,1061,,New Tab - Google Chrome
2023-10-06 11:55:28.208135,1324,1062,,New Tab - Google Chrome
2023-10-06 11:55:28.223991,1325,1062,,New Tab - Google Chrome
2023-10-06 11:55:28.239499,1325,1062,,New Tab - Google Chrome
2023-10-06 11:55:28.255868,1325,1062,left,
2023-10-06 11:55:28.271578,1325,1062,,
2023-10-06 11:55:28.287335,1325,1062,,
2023-10-06 11:55:28.302547,1325,1062,,
2023-10-06 11:55:28.318121,1325,1062,,
2023-10-06 11:55:28.334182,1325,1062,,
2023-10-06 11:55:28.349777,1325,1062,,mouse_movement_tracking.py - projects - Visual Studio Code
2023-10-06 11:55:28.365453,1325,1062,,mouse_movement_tracking.py - projects - Visual Studio Code
2023-10-06 11:55:28.382305,1325,1062,,mouse_movement_tracking.py - projects - Visual Studio Code
2023-10-06 11:55:28.396623,1325,1062,,mouse_movement_tracking.py - projects - Visual Studio Code
2023-10-06 11:55:28.411825,1325,1062,,mouse_movement_tracking.py - projects - Visual Studio Code
2023-10-06 11:55:28.427796,1325,1062,,mouse_movement_tracking.py - projects - Visual Studio Code
2023-10-06 11:55:28.442905,1325,1062,,mouse_movement_tracking.py - projects - Visual Studio Code
2023-10-06 11:55:28.458481,1325,1062,,mouse_movement_tracking.py - projects - Visual Studio Code
2023-10-06 11:55:28.474197,1325,1062,,mouse_movement_tracking.py - projects - Visual Studio Code
2023-10-06 11:55:28.489322,1325,1062,,mouse_movement_tracking.py - projects - Visual Studio Code
2023-10-06 11:55:28.504480,1325,1062,,mouse_movement_tracking.py - projects - Visual Studio Code
2023-10-06 11:55:28.519924,1325,1062,,mouse_movement_tracking.py - projects - Visual Studio Code
